periodo,operador,servicio,tipo_de_ingreso,ingresos,id,anno,pais,tipo_de_mercado,concepto,tipo_de_paquete,unidades,ingresos_por_operador,empleados_por_operador,paquetes,inversiones_por_operador,gastos_por_operador,anio
,,,,51.29,565,2012,,,,,,0.0,0.0,0.0,0.0,0.0,2012
,,,,4814.55,566,2012,,,,,,0.0,0.0,0.0,0.0,0.0,2012
,,,,9379.05,567,2012,,,,,,0.0,0.0,0.0,0.0,0.0,2012
,,,,51.17,552,2012,,,,,,0.0,0.0,0.0,0.0,0.0,2012
,,,,394.5,553,2012,,,,,,0.0,0.0,0.0,0.0,0.0,2012
,,,,1911.47,568,2012,,,,,,0.0,0.0,0.0,0.0,0.0,2012
,,,,0.0,2705,10060,,,,,,0.0,0.0,10858315.0,0.0,0.0,2012
,,,,0.0,582,2013,,,,,,0.0,0.0,0.0,0.01,0.0,2013
,,,,0.0,573,2013,,,,,,0.0,0.0,0.0,0.0,29.78,2013
,,,,0.0,2972,10065,,,,,,48.24,71.0,0.0,0.02,0.21,2013
,,,,0.0,584,2013,,,,,,0.0,0.0,0.0,42.56,0.0,2013
,,,,0.0,2372,8052,,,,,,17.02,38.0,0.0,1.44,1.09,2013
,,,,0.0,575,2013,,,,,,0.0,0.0,0.0,0.0,22.71,2013
,,,,0.0,586,2013,,,,,,0.0,0.0,0.0,177.89,0.0,2013
,,,,0.0,2985,10065,,,,,,13534.5,26060.0,0.0,1502.67,269.25,2013
,,,,0.0,1172,4026,,,,,,0.0,2543.0,0.0,0.0,26.85,2013
,,,,0.0,3009,10065,,,,,,4049.43,3986.0,0.0,588.65,67.95,2013
,,,,0.0,1188,4026,,,,,,0.0,6325.0,0.0,49.4,0.0,2013
,,,,0.0,3014,10065,,,,,,10358.63,19495.0,0.0,1042.5,80.86,2013
,,,,0.0,599,2013,,,,,,0.0,2435.0,0.0,0.0,0.0,2013
,,,,0.0,3022,10065,,,,,,4541.37,3614.0,0.0,489.97,133.67,2013
,,,,0.0,581,2013,,,,,,0.0,0.0,0.0,0.0,14.44,2013
,,,,727.1,608,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,3314.93,623,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,3558.81,622,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,653.82,609,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,1450.35,624,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,201.94,610,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,1608.69,611,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,1547.08,612,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,621.29,613,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,1292.87,625,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,3376.0,626,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,40.58,627,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,4169.63,628,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,7436.53,629,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,57.9,614,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,374.48,615,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,2117.19,630,2013,,,,,,0.0,0.0,0.0,0.0,0.0,2013
,,,,0.0,3015,10065,,,,,,0.0,0.0,11561838.0,0.0,0.0,2013
,,,,0.0,644,2014,,,,,,0.0,0.0,0.0,2.15,0.0,2014
,,,,0.0,635,2014,,,,,,0.0,0.0,0.0,0.0,25.0,2014
,,,,0.0,3282,10070,,,,,,54.14,83.0,0.0,0.16,0.29,2014
,,,,0.0,646,2014,,,,,,0.0,0.0,0.0,26.93,0.0,2014
,,,,0.0,2620,8056,,,,,,17.87,66.0,0.0,0.65,1.73,2014
,,,,0.0,637,2014,,,,,,0.0,0.0,0.0,0.0,23.58,2014
,,,,0.0,648,2014,,,,,,0.0,0.0,0.0,188.37,0.0,2014
,,,,0.0,3295,10070,,,,,,12474.830000000002,26230.0,0.0,1719.38,193.88,2014
,,,,0.0,1296,4028,,,,,,0.0,2425.0,0.0,0.0,28.27,2014
,,,,0.0,3319,10070,,,,,,3907.2,4008.0,0.0,587.77,56.31,2014
,,,,0.0,1312,4028,,,,,,0.0,6302.0,0.0,25.78,0.0,2014
,,,,0.0,3324,10070,,,,,,10174.15,18503.0,0.0,1696.35,68.99,2014
,,,,0.0,661,2014,,,,,,0.0,2331.0,0.0,0.0,0.0,2014
,,,,0.0,3332,10070,,,,,,3980.64,3634.0,0.0,816.82,128.09,2014
,,,,0.0,643,2014,,,,,,0.0,0.0,0.0,0.0,12.44,2014
,,,,677.08,670,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,3614.77,685,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,3641.07,684,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,699.22,671,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,1437.57,686,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,280.76,672,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,1474.42,673,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,1403.89,674,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,678.84,675,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,1214.79,687,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,3505.65,688,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,31.38,689,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,3449.02,690,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,6016.6,691,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,50.01,676,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,357.64,677,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,2076.1,692,2014,,,,,,0.0,0.0,0.0,0.0,0.0,2014
,,,,0.0,3325,10070,,,,,,0.0,0.0,12554545.0,0.0,0.0,2014
,,,,0.0,705,2015,,,,,,0.0,0.0,0.0,3.42,0.0,2015
,,,,0.0,697,2015,,,,,,0.0,0.0,0.0,0.0,17.42,2015
,,,,0.0,3586,10075,,,,,,73.88999999999999,102.0,0.0,0.22,0.45,2015
,,,,0.0,707,2015,,,,,,0.0,0.0,0.0,46.86,0.0,2015
,,,,0.0,2864,8060,,,,,,35.78,97.0,0.0,1.42,3.1,2015
,,,,0.0,699,2015,,,,,,0.0,0.0,0.0,0.0,20.96,2015
,,,,0.0,709,2015,,,,,,0.0,0.0,0.0,183.8,0.0,2015
,,,,0.0,3599,10075,,,,,,12293.61,26257.0,0.0,1801.94,158.27,2015
,,,,0.0,3621,10075,,,,,,3841.37,3984.0,0.0,680.97,62.27,2015
,,,,0.0,1433,4030,,,,,,0.0,6277.0,0.0,16.58,0.0,2015
,,,,0.0,3626,10075,,,,,,8751.57,18810.0,0.0,1223.17,73.14,2015
,,,,0.0,721,2015,,,,,,0.0,2268.0,0.0,0.0,0.0,2015
,,,,0.0,3634,10075,,,,,,5511.389999999999,5704.0,0.0,1721.59,152.9,2015
,,,,0.0,704,2015,,,,,,0.0,0.0,0.0,0.0,16.99,2015
,,,,772.47,730,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,4008.32,745,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,3799.63,744,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,709.19,731,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,1384.69,746,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,522.57,732,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,1142.64,733,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,1628.17,734,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,711.3,735,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,1247.54,747,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,3803.17,748,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,25.44,749,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,3043.99,750,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,5069.8,751,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,51.44,736,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,333.43,737,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,2253.82,752,2015,,,,,,0.0,0.0,0.0,0.0,0.0,2015
,,,,0.0,3625,10075,,,,,,0.0,0.0,13223160.0,0.0,0.0,2015
,,,,0.0,763,2016,,,,,,0.0,0.0,0.0,5.58,0.0,2016
,,,,0.0,3878,10080,,,,,,84.21000000000001,123.0,0.0,0.7,0.56,2016
,,,,0.0,765,2016,,,,,,0.0,0.0,0.0,92.37,0.0,2016
,,,,0.0,3097,8064,,,,,,55.75,88.0,0.0,1.79,6.63,2016
,,,,0.0,767,2016,,,,,,0.0,0.0,0.0,173.81,0.0,2016
,,,,0.0,3889,10080,,,,,,14720.92,23548.0,0.0,1829.05,120.76,2016
,,,,0.0,3911,10080,,,,,,5039.219999999999,5301.0,0.0,1143.33,83.8,2016
,,,,0.0,1549,4032,,,,,,0.0,6290.0,0.0,28.68,0.0,2016
,,,,0.0,3916,10080,,,,,,7076.02,16704.0,0.0,478.55,68.5,2016
,,,,0.0,779,2016,,,,,,0.0,2273.0,0.0,0.0,0.0,2016
,,,,0.0,3924,10080,,,,,,5801.68,5095.0,0.0,1138.93,162.84,2016
,,,,0.0,762,2016,,,,,,0.0,0.0,0.0,0.0,16.9,2016
,,,,813.51,788,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,4245.38,803,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,4188.65,802,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,714.41,789,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,1370.92,804,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,2272.1,790,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,1158.63,791,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,1698.78,792,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,951.1,793,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,1275.49,805,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,4070.69,806,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,19.01,807,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,2612.71,808,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,4814.04,809,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,134.0,794,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,349.95,795,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,2088.44,810,2016,,,,,,0.0,0.0,0.0,0.0,0.0,2016
,,,,0.0,3915,10080,,,,,,0.0,0.0,13909914.0,0.0,0.0,2016
,,,,0.0,820,2017,,,,,,0.0,0.0,0.0,20.23,0.0,2017
,,,,0.0,4167,10085,,,,,,93.8,189.0,0.0,0.3,0.64,2017
,,,,0.0,822,2017,,,,,,0.0,0.0,0.0,99.55,0.0,2017
,,,,0.0,4173,10085,,,,,,1303.12,470.0,0.0,237.05,35.63,2017
,,,,0.0,824,2017,,,,,,0.0,0.0,0.0,167.42,0.0,2017
,,,,0.0,4179,10085,,,,,,14884.419999999998,22258.0,0.0,1788.38,185.1,2017
,,,,0.0,4201,10085,,,,,,5427.799999999999,5448.0,0.0,1152.77,82.75,2017
,,,,0.0,1663,4034,,,,,,0.0,6295.0,0.0,38.56,0.0,2017
,,,,0.0,4206,10085,,,,,,6796.76,16731.0,0.0,379.02,79.05,2017
,,,,0.0,836,2017,,,,,,0.0,2275.0,0.0,0.0,0.0,2017
,,,,0.0,4214,10085,,,,,,5591.450000000001,5034.0,0.0,796.73,183.91,2017
,,,,782.61,847,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,4679.16,862,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,4468.67,861,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,799.82,848,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,1429.03,863,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,3227.94,849,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,971.13,850,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,1549.66,851,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,1071.53,852,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,1349.27,864,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,4350.18,865,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,16.9,866,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,2412.05,867,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,4451.85,868,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,219.38,853,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,352.93,854,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,1965.25,869,2017,,,,,,0.0,0.0,0.0,0.0,0.0,2017
,,,,0.0,5043,12102,,,,,,0.0,0.0,14479247.0,0.0,0.0,2017
,,,,0.0,879,2018,,,,,,0.0,0.0,0.0,49.29,0.0,2018
,,,,0.0,4462,10090,,,,,,128.39,394.0,0.0,7.25,1.16,2018
,,,,0.0,881,2018,,,,,,0.0,0.0,0.0,153.64,0.0,2018
,,,,0.0,4468,10090,,,,,,1563.4499999999998,596.0,0.0,524.68,49.71,2018
,,,,0.0,883,2018,,,,,,0.0,0.0,0.0,138.46,0.0,2018
,,,,0.0,4474,10090,,,,,,15183.14,20755.0,0.0,1756.04,176.05,2018
,,,,0.0,4496,10090,,,,,,5501.06,5626.0,0.0,1337.8,75.83,2018
,,,,0.0,1781,4036,,,,,,0.0,6458.0,0.0,47.61,0.0,2018
,,,,0.0,4501,10090,,,,,,6622.860000000001,17330.0,0.0,314.48,68.77,2018
,,,,0.0,895,2018,,,,,,0.0,2313.0,0.0,0.0,0.0,2018
,,,,0.0,4509,10090,,,,,,5383.629999999999,5165.0,0.0,996.85,161.85,2018
,,,,765.72,906,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,5262.4,921,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,4411.24,920,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,916.53,907,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,1449.32,922,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,3464.38,908,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,898.6,909,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,1465.78,910,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,1178.93,911,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,1259.19,923,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,4338.33,924,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,11.29,925,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,2244.39,926,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,4115.73,927,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,230.72,912,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,351.44,913,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,2018.55,928,2018,,,,,,0.0,0.0,0.0,0.0,0.0,2018
,,,,0.0,5397,12108,,,,,,0.0,0.0,14874478.0,0.0,0.0,2018
,,,,0.0,938,2019,,,,,,0.0,0.0,0.0,99.41,0.0,2019
,,,,0.0,4757,10095,,,,,,194.54,827.0,0.0,38.05,1.59,2019
,,,,0.0,940,2019,,,,,,0.0,0.0,0.0,154.17,0.0,2019
,,,,0.0,4763,10095,,,,,,1859.36,683.0,0.0,734.42,57.05,2019
,,,,0.0,942,2019,,,,,,0.0,0.0,0.0,154.34,0.0,2019
,,,,0.0,4769,10095,,,,,,15493.12,18176.0,0.0,1723.34,147.65,2019
,,,,0.0,4791,10095,,,,,,5418.110000000001,5794.0,0.0,1005.03,73.25,2019
,,,,0.0,1899,4038,,,,,,0.0,6542.0,0.0,44.78,0.0,2019
,,,,0.0,4796,10095,,,,,,6263.55,17718.0,0.0,1075.4,84.64,2019
,,,,0.0,954,2019,,,,,,0.0,2285.0,0.0,0.0,0.0,2019
,,,,0.0,4804,10095,,,,,,4998.43,4246.0,0.0,736.24,159.46,2019
,,,,717.8,965,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,5460.25,980,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,4341.48,979,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,919.9,966,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,1473.47,981,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,3360.25,967,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,903.87,968,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,1633.67,969,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,1232.82,970,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,1519.88,982,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,4374.14,983,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,10.1,984,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,2044.07,985,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,3829.08,986,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,206.47,971,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,355.27,972,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,1844.57,987,2019,,,,,,0.0,0.0,0.0,0.0,0.0,2019
,,,,0.0,5751,12114,,,,,,0.0,0.0,15415402.0,0.0,0.0,2019
,,,,0.0,997,2020,,,,,,0.0,0.0,0.0,114.43,0.0,2020
,,,,0.0,5052,10100,,,,,,274.36,1687.0,0.0,68.02,2.74,2020
,,,,0.0,999,2020,,,,,,0.0,0.0,0.0,181.2,0.0,2020
,,,,0.0,5058,10100,,,,,,2133.09,978.0,0.0,459.94,64.96,2020
,,,,0.0,1001,2020,,,,,,0.0,0.0,0.0,89.74,0.0,2020
,,,,0.0,5064,10100,,,,,,14679.15,18248.0,0.0,1458.25,127.63,2020
,,,,0.0,5086,10100,,,,,,5557.21,5891.0,0.0,1135.24,71.45,2020
,,,,0.0,2017,4040,,,,,,0.0,6537.0,0.0,60.11,0.0,2020
,,,,0.0,5091,10100,,,,,,5618.14,17540.0,0.0,624.26,97.45,2020
,,,,0.0,1013,2020,,,,,,0.0,2351.0,0.0,0.0,0.0,2020
,,,,0.0,5099,10100,,,,,,4764.09,4260.0,0.0,824.67,157.42,2020
,,,,764.45,1024,2020,,,,,,0.0,0.0,0.0,0.0,0.0,2020
,,,,5470.57,1039,2020,,,,,,0.0,0.0,0.0,0.0,0.0,2020
